think,-0.03162600499766799
ocean,-0.37518411585657296
clouds,0.1755626695266703
force,-0.6057970439979893
fresh,0.5988206756104826
crawl,1.046279652581704
boundaries,3.9207487704978448
sausages,-0.4682935202480544
¡,0.6837095731969957
food,-0.9058256573139846
on,-0.17302571202945904
jump,0.30931405841549775
cop,1.2686720739181518
leno,-0.6573273446380713
memory,-0.3593591486948904
pack,-0.5963983459957396
picture,-0.9145497501376185
church,0.17245675865884882
related,0.7343356462669637
itunes,-1.3834046226615413
limit,1.131168550168217
case,-0.1819893350914133
worries,3.8345762388236233
wolverine,0.046279652581703974
say,0.7624049034660493
cried,-1.3162904268030045
face,0.2180460008481839
lily,0.8536345746393079
any1,-0.08496488069654863
overly,0.8536345746393079
hopes,-0.5893089212094202
owned,1.853634574639308
sell,-0.9277251388853515
hand,0.5176996217580664
will,0.16104439280760038
painful,-0.8606109430268146
cut,-0.4646822666956755
m,0.10236452152083891
probs,3.3001503053913197
pix,0.7991867906169317
aware,1.742603262250564
dresses,0.5906001688055141
shoot,0.3755872778346638
gone,-1.0883978270894676
content,1.088099828276331
skills,0.7211842786156585
top,0.5698416086387168
b4,0.6837095731969957
stupidity,1.2686720739181518
letters,0.8536345746393079
course,1.6448205598034007
offence,3.2686720739181516
broken,-0.5218745604528985
pop,0.42067516736320176
uncle,0.046279652581703974
sports,-0.2907553346958668
coz,-0.3494572907382036
subway,0.2686720739181518
txt,-2.1742714219305763
every1,-0.3942929388042775
wait,2.6435578843852143
dh,0.5906001688055141
been,0.18733858884820234
guitar,0.010874316450505102
follower,0.3755872778346638
least,-0.0644542275740745
lmfao,1.0670382127485012
boys,0.3357862697766888
cheap,-0.13850330758772153
marriage,0.3426726553619287
report,-0.37178553939470793
normal,0.04086615639533969
safety,1.2686720739181518
subject,1.131168550168217
teeth,-0.8382431299983603
ms,0.96054977855582
t,-0.17956547567902906
laughing,1.63124215330286
goal,0.2686720739181518
liking,-1.8751636986554996
attitude,0.8536345746393079
farm,-0.21675475325208984
ashamed,2.005637668084358
tips,0.7832452467479102
because,-0.3738202950136609
toilet,0.046279652581703974
friendly,-1.953720347418296
bio,0.3942029560020107
palm,-0.36875784669713996
different,0.6457417229979752
our,0.3591843668235941
roof,1.4910644952546
usual,0.07312126480034498
italian,-0.5386828481394522
sunglasses,0.3942029560020107
literally,1.4530966450555791
ring,-0.006962368695275525
logo,1.143141191834293
summertime,0.1531948564982157
stayed,-0.7313279260818483
prince,2.005637668084358
happening,-1.0896284106341725
next,-0.2527116310284996
section,-0.09389800546655638
label,2.1617568700016396
knowledge,1.4061755976680868
cake,-0.37518411585657296
dis,-0.27881572138434146
obama,0.49106449525459983
minds,1.046279652581704
with,0.0528478179939426
few,0.10202220450870032
michelle,0.13116855016821685
accept,-1.146365425360692
tons,1.0760269959757558
almost,-0.30421759450242936
air,-0.465153812717487
back,-0.6162940918670274
chillin,1.2686720739181518
haha,1.0353734425691814
sarcasm,2.2686720739181516
perhaps,-0.3942929388042775
chelsea,0.7540989010883936
bday,-0.18302389593954016
maths,0.5796011698562571
mums,-0.8688314498317832
karma,1.046279652581704
beta,-0.14636542536069205
hole,0.005637668084358043
fridays,-0.05325602096921048
exists,-0.10983954933557802
belong,-0.5089355047454002
wind,0.2686720739181518
audience,1.853634574639308
green,-0.3850031768870186
ipod,-1.7879114544482158
gave,-0.67322497151828
forget,2.23056746889265
shopping,-0.3820924851987505
someones,0.8536345746393079
heroes,0.3511342341101248
featured,1.5317064797519457
remove,0.2686720739181518
tommorow,0.09874707247583937
theory,1.0987470724758395
theme,0.6837095731969957
calling,-0.2907553346958668
tip,0.13116855016821685
concentrate,-1.340137168757372
miley,-0.06103337156092981
using,0.5144284883201102
suit,0.2686720739181518
haven,-0.015536355020051917
america,-0.06475165980704001
tag,0.738157357219372
kiss,0.05716796872444001
put,0.02326103597897428
